date,state,demo_age_5_17,bio_age_5_17,age_5_17,gap_5_17
03-09-2025,Uttarakhand,188,867.0,34.0,154.0
03-09-2025,WESTBENGAL,0,0.0,0.0,0.0
03-09-2025,West  Bengal,3,0.0,0.0,3.0
03-09-2025,West Bangal,1,1.0,0.0,1.0
03-09-2025,West Bengal,2016,4337.0,888.0,1128.0
03-09-2025,Westbengal,0,0.0,0.0,0.0
03-11-2025,Andaman & Nicobar Islands,1,9.0,0.0,1.0
03-11-2025,Andaman and Nicobar Islands,12,35.0,0.0,12.0
03-11-2025,Andhra Pradesh,4562,9091.0,108.0,4454.0
03-11-2025,Arunachal Pradesh,101,295.0,25.0,76.0
03-11-2025,Assam,1060,3012.0,256.0,804.0
03-11-2025,Bihar,5105,9965.0,1486.0,3619.0
03-11-2025,Chandigarh,56,175.0,2.0,54.0
03-11-2025,Chhattisgarh,1912,14249.0,93.0,1819.0
03-11-2025,Dadra & Nagar Haveli,0,3.0,0.0,0.0
03-11-2025,Dadra and Nagar Haveli,33,55.0,0.0,33.0
03-11-2025,Dadra and Nagar Haveli and Daman and Diu,4,3.0,0.0,4.0
03-11-2025,Daman & Diu,0,3.0,0.0,0.0
03-11-2025,Daman and Diu,1,24.0,0.0,1.0
03-11-2025,Delhi,730,2011.0,43.0,687.0
03-11-2025,Goa,33,138.0,3.0,30.0
03-11-2025,Gujarat,1648,4185.0,116.0,1532.0
03-11-2025,Haryana,1021,3703.0,41.0,980.0
03-11-2025,Himachal Pradesh,238,2134.0,2.0,236.0
03-11-2025,Jammu & Kashmir,0,0.0,0.0,0.0
03-11-2025,Jammu and Kashmir,196,1292.0,50.0,146.0
03-11-2025,Jharkhand,938,4030.0,296.0,642.0
03-11-2025,Karnataka,1622,2088.0,99.0,1523.0
03-11-2025,Kerala,645,763.0,72.0,573.0
03-11-2025,Ladakh,8,17.0,2.0,6.0
03-11-2025,Lakshadweep,4,6.0,0.0,4.0
03-11-2025,Madhya Pradesh,3190,14984.0,440.0,2750.0
03-11-2025,Maharashtra,3867,14631.0,396.0,3471.0
03-11-2025,Manipur,849,1324.0,43.0,806.0
03-11-2025,Meghalaya,106,301.0,83.0,23.0
03-11-2025,Mizoram,28,94.0,7.0,21.0
03-11-2025,Nagaland,51,264.0,43.0,8.0
03-11-2025,Odisha,2226,8502.0,131.0,2095.0
03-11-2025,Orissa,36,85.0,3.0,33.0
03-11-2025,Pondicherry,22,27.0,1.0,21.0
03-11-2025,Puducherry,62,132.0,3.0,59.0
03-11-2025,Punjab,519,3356.0,81.0,438.0
03-11-2025,Rajasthan,2863,9602.0,604.0,2259.0
03-11-2025,Sikkim,32,33.0,5.0,27.0
03-11-2025,Tamil Nadu,5551,19259.0,792.0,4759.0
03-11-2025,Telangana,2737,5498.0,145.0,2592.0
03-11-2025,Tripura,149,474.0,17.0,132.0
03-11-2025,Uttar Pradesh,5825,20557.0,1074.0,4751.0
03-11-2025,Uttarakhand,284,1629.0,21.0,263.0
03-11-2025,WESTBENGAL,0,0.0,0.0,0.0
03-11-2025,West Bangal,0,0.0,0.0,0.0
03-11-2025,West Bengal,1503,1600.0,404.0,1099.0
03-11-2025,andhra pradesh,0,0.0,0.0,0.0
03-12-2025,Andaman & Nicobar Islands,0,10.0,0.0,0.0
03-12-2025,Andaman and Nicobar Islands,6,74.0,0.0,6.0
03-12-2025,Andhra Pradesh,3122,5231.0,0.0,3122.0
03-12-2025,Arunachal Pradesh,38,294.0,0.0,38.0
03-12-2025,Assam,665,2789.0,0.0,665.0
03-12-2025,Bihar,2952,6509.0,0.0,2952.0
03-12-2025,Chandigarh,30,50.0,0.0,30.0
03-12-2025,Chhattisgarh,1193,4907.0,0.0,1193.0
03-12-2025,Dadra & Nagar Haveli,0,0.0,0.0,0.0
03-12-2025,Dadra and Nagar Haveli,16,29.0,0.0,16.0
03-12-2025,Dadra and Nagar Haveli and Daman and Diu,1,4.0,0.0,1.0
03-12-2025,Daman & Diu,0,0.0,0.0,0.0
03-12-2025,Daman and Diu,0,5.0,0.0,0.0
03-12-2025,Delhi,679,1873.0,0.0,679.0
03-12-2025,Goa,23,125.0,0.0,23.0
03-12-2025,Gujarat,1604,5381.0,0.0,1604.0
03-12-2025,Haryana,1028,4620.0,0.0,1028.0
03-12-2025,Himachal Pradesh,314,1826.0,0.0,314.0
03-12-2025,Jammu & Kashmir,0,0.0,0.0,0.0
03-12-2025,Jammu and Kashmir,634,5424.0,0.0,634.0
03-12-2025,Jharkhand,1170,5254.0,0.0,1170.0
03-12-2025,Karnataka,2725,7904.0,0.0,2725.0
03-12-2025,Kerala,1073,4025.0,0.0,1073.0
03-12-2025,Ladakh,23,12.0,0.0,23.0
03-12-2025,Lakshadweep,3,13.0,0.0,3.0
03-12-2025,Madhya Pradesh,3188,15374.0,0.0,3188.0
03-12-2025,Maharashtra,4442,25777.0,0.0,4442.0
03-12-2025,Manipur,621,737.0,0.0,621.0
03-12-2025,Meghalaya,111,159.0,0.0,111.0
03-12-2025,Mizoram,53,372.0,0.0,53.0
03-12-2025,Nagaland,42,367.0,0.0,42.0
03-12-2025,Odisha,2416,5173.0,0.0,2416.0
03-12-2025,Orissa,48,40.0,0.0,48.0
03-12-2025,Pondicherry,10,24.0,0.0,10.0
03-12-2025,Puducherry,40,53.0,0.0,40.0
03-12-2025,Punjab,441,4208.0,0.0,441.0
03-12-2025,Rajasthan,2552,8791.0,0.0,2552.0
03-12-2025,Sikkim,24,16.0,0.0,24.0
03-12-2025,Tamil Nadu,3940,11714.0,0.0,3940.0
03-12-2025,Telangana,1807,4472.0,0.0,1807.0
03-12-2025,Tripura,134,1091.0,0.0,134.0
03-12-2025,Uttar Pradesh,5982,28405.0,0.0,5982.0
03-12-2025,Uttarakhand,582,6642.0,0.0,582.0
03-12-2025,WEST BENGAL,0,0.0,0.0,0.0
03-12-2025,West  Bengal,0,0.0,0.0,0.0
03-12-2025,West Bangal,0,0.0,0.0,0.0
03-12-2025,West Bengal,2408,5362.0,0.0,2408.0
03-12-2025,Westbengal,0,0.0,0.0,0.0
04-09-2025,Andaman & Nicobar Islands,0,0.0,0.0,0.0
04-09-2025,Andaman and Nicobar Islands,4,41.0,1.0,3.0
04-09-2025,Andhra Pradesh,1302,2900.0,164.0,1138.0
04-09-2025,Arunachal Pradesh,99,317.0,34.0,65.0
04-09-2025,Assam,1116,4174.0,726.0,390.0
04-09-2025,Bihar,3954,8710.0,3540.0,414.0
04-09-2025,Chandigarh,71,133.0,4.0,67.0
04-09-2025,Chhattisgarh,693,2286.0,181.0,512.0
04-09-2025,Dadra & Nagar Haveli,0,0.0,0.0,0.0
04-09-2025,Dadra and Nagar Haveli,30,92.0,1.0,29.0
04-09-2025,Dadra and Nagar Haveli and Daman and Diu,1,2.0,2.0,-1.0
04-09-2025,Daman & Diu,1,0.0,0.0,1.0
04-09-2025,Daman and Diu,2,9.0,0.0,2.0
04-09-2025,Delhi,662,3173.0,224.0,438.0
04-09-2025,Goa,22,160.0,3.0,19.0
04-09-2025,Gujarat,1249,5262.0,640.0,609.0
04-09-2025,Haryana,572,2812.0,64.0,508.0
04-09-2025,Himachal Pradesh,88,306.0,6.0,82.0
04-09-2025,Jammu & Kashmir,0,0.0,1.0,-1.0
04-09-2025,Jammu and Kashmir,187,878.0,69.0,118.0
04-09-2025,Jharkhand,491,1052.0,276.0,215.0
04-09-2025,Karnataka,847,3682.0,248.0,599.0
04-09-2025,Kerala,114,464.0,51.0,63.0
04-09-2025,Ladakh,3,6.0,1.0,2.0
04-09-2025,Lakshadweep,0,1.0,0.0,0.0
04-09-2025,Madhya Pradesh,2206,10018.0,1249.0,957.0
04-09-2025,Maharashtra,2045,14444.0,979.0,1066.0
04-09-2025,Manipur,155,312.0,84.0,71.0
04-09-2025,Meghalaya,119,127.0,204.0,-85.0
04-09-2025,Mizoram,56,128.0,9.0,47.0
04-09-2025,Nagaland,41,88.0,47.0,-6.0
04-09-2025,Odisha,1094,4614.0,407.0,687.0
04-09-2025,Orissa,26,56.0,7.0,19.0
04-09-2025,Pondicherry,1,22.0,0.0,1.0
04-09-2025,Puducherry,35,159.0,3.0,32.0
04-09-2025,Punjab,394,1767.0,70.0,324.0
04-09-2025,Rajasthan,1650,14056.0,1168.0,482.0
04-09-2025,Sikkim,27,21.0,14.0,13.0
04-09-2025,Tamil Nadu,2782,3824.0,386.0,2396.0
04-09-2025,Telangana,2021,2903.0,515.0,1506.0
04-09-2025,Tripura,203,325.0,69.0,134.0
04-09-2025,Uttar Pradesh,14324,23319.0,6153.0,8171.0
04-09-2025,Uttarakhand,309,1124.0,44.0,265.0
04-09-2025,WEST BENGAL,0,0.0,0.0,0.0
04-09-2025,WESTBENGAL,0,0.0,0.0,0.0
04-09-2025,West  Bengal,0,0.0,0.0,0.0
04-09-2025,West Bangal,0,0.0,0.0,0.0
04-09-2025,West Bengal,3198,5394.0,1073.0,2125.0
04-09-2025,Westbengal,0,0.0,0.0,0.0
04-11-2025,Andaman & Nicobar Islands,0,0.0,0.0,0.0
04-11-2025,Andaman and Nicobar Islands,3,0.0,0.0,3.0
04-11-2025,Andhra Pradesh,3637,12389.0,0.0,3637.0
04-11-2025,Arunachal Pradesh,49,641.0,0.0,49.0
04-11-2025,Assam,802,5976.0,4.0,798.0
04-11-2025,Bihar,3819,2080.0,51.0,3768.0
04-11-2025,Chandigarh,44,27.0,0.0,44.0
04-11-2025,Chhattisgarh,959,609.0,6.0,953.0
04-11-2025,Dadra & Nagar Haveli,0,1.0,0.0,0.0
04-11-2025,Dadra and Nagar Haveli,2,7.0,0.0,2.0
04-11-2025,Dadra and Nagar Haveli and Daman and Diu,0,0.0,0.0,0.0
04-11-2025,Daman & Diu,0,4.0,0.0,0.0
04-11-2025,Daman and Diu,12,46.0,0.0,12.0
04-11-2025,Delhi,442,1332.0,1.0,441.0
04-11-2025,Goa,41,211.0,0.0,41.0
04-11-2025,Gujarat,1312,4582.0,1.0,1311.0
04-11-2025,Haryana,511,845.0,1.0,510.0
04-11-2025,Himachal Pradesh,100,167.0,0.0,100.0
04-11-2025,Jammu & Kashmir,0,0.0,0.0,0.0
04-11-2025,Jammu and Kashmir,211,3466.0,0.0,211.0
04-11-2025,Jharkhand,715,737.0,8.0,707.0
04-11-2025,Karnataka,1991,4124.0,1.0,1990.0
04-11-2025,Kerala,988,2261.0,3.0,985.0
04-11-2025,Ladakh,2,7.0,0.0,2.0
04-11-2025,Lakshadweep,2,6.0,0.0,2.0
04-11-2025,Madhya Pradesh,1914,1177.0,17.0,1897.0
04-11-2025,Maharashtra,2864,15087.0,6.0,2858.0
04-11-2025,Manipur,942,1840.0,0.0,942.0
04-11-2025,Meghalaya,61,496.0,4.0,57.0
04-11-2025,Mizoram,6,71.0,0.0,6.0
04-11-2025,Nagaland,76,117.0,0.0,76.0
04-11-2025,Odisha,1667,7369.0,9.0,1658.0
04-11-2025,Orissa,30,50.0,1.0,29.0
04-11-2025,Pondicherry,19,31.0,0.0,19.0
04-11-2025,Puducherry,38,144.0,0.0,38.0
04-11-2025,Punjab,460,2744.0,2.0,458.0
04-11-2025,Rajasthan,1746,555.0,16.0,1730.0
04-11-2025,Sikkim,29,20.0,0.0,29.0
04-11-2025,Tamil Nadu,8831,28569.0,3.0,8828.0
04-11-2025,Telangana,2733,12102.0,7.0,2726.0
04-11-2025,Tripura,84,865.0,1.0,83.0
04-11-2025,Uttar Pradesh,4932,3167.0,56.0,4876.0
04-11-2025,Uttarakhand,237,214.0,1.0,236.0
04-11-2025,West  Bengal,0,0.0,0.0,0.0
04-11-2025,West Bangal,0,0.0,0.0,0.0
04-11-2025,West Bengal,2234,3832.0,17.0,2217.0
04-11-2025,West bengal,0,0.0,0.0,0.0
04-11-2025,andhra pradesh,0,0.0,0.0,0.0
04-12-2025,Andaman & Nicobar Islands,0,7.0,0.0,0.0
04-12-2025,Andaman and Nicobar Islands,6,91.0,0.0,6.0
04-12-2025,Andhra Pradesh,3413,10249.0,0.0,3413.0
04-12-2025,Arunachal Pradesh,64,550.0,0.0,64.0
04-12-2025,Assam,1033,4564.0,0.0,1033.0
04-12-2025,Bihar,5003,13609.0,0.0,5003.0
04-12-2025,Chandigarh,48,144.0,0.0,48.0
04-12-2025,Chhatisgarh,0,0.0,0.0,0.0
04-12-2025,Chhattisgarh,2278,13526.0,0.0,2278.0
04-12-2025,Dadra & Nagar Haveli,0,0.0,0.0,0.0
04-12-2025,Dadra and Nagar Haveli,16,47.0,0.0,16.0
04-12-2025,Dadra and Nagar Haveli and Daman and Diu,0,0.0,0.0,0.0
04-12-2025,Daman & Diu,0,2.0,0.0,0.0
04-12-2025,Daman and Diu,4,26.0,0.0,4.0
04-12-2025,Delhi,697,2258.0,0.0,697.0
04-12-2025,Goa,37,203.0,0.0,37.0
04-12-2025,Gujarat,1801,8169.0,0.0,1801.0
04-12-2025,Haryana,1174,3796.0,0.0,1174.0
04-12-2025,Himachal Pradesh,323,1539.0,0.0,323.0
04-12-2025,Jammu & Kashmir,0,0.0,0.0,0.0
04-12-2025,Jammu and Kashmir,849,3706.0,0.0,849.0
04-12-2025,Jharkhand,1933,5069.0,0.0,1933.0
04-12-2025,Karnataka,2528,4216.0,0.0,2528.0
04-12-2025,Kerala,952,2640.0,0.0,952.0
04-12-2025,Ladakh,12,20.0,0.0,12.0
04-12-2025,Lakshadweep,0,7.0,0.0,0.0
04-12-2025,Madhya Pradesh,3314,19171.0,0.0,3314.0
04-12-2025,Maharashtra,3370,26681.0,0.0,3370.0
04-12-2025,Manipur,404,292.0,0.0,404.0
04-12-2025,Meghalaya,107,129.0,0.0,107.0
04-12-2025,Mizoram,48,472.0,0.0,48.0
04-12-2025,Nagaland,38,161.0,0.0,38.0
04-12-2025,ODISHA,0,0.0,0.0,0.0
04-12-2025,Odisha,1164,3637.0,0.0,1164.0
04-12-2025,Orissa,19,45.0,0.0,19.0
04-12-2025,Pondicherry,12,37.0,0.0,12.0
04-12-2025,Puducherry,48,90.0,0.0,48.0
04-12-2025,Punjab,313,4170.0,0.0,313.0
04-12-2025,Rajasthan,2189,12005.0,0.0,2189.0
04-12-2025,Sikkim,6,14.0,0.0,6.0
04-12-2025,Tamil Nadu,3364,13135.0,0.0,3364.0
04-12-2025,Telangana,1271,5304.0,0.0,1271.0
04-12-2025,Tripura,156,715.0,0.0,156.0
04-12-2025,Uttar Pradesh,4945,24533.0,0.0,4945.0
04-12-2025,Uttarakhand,315,5693.0,0.0,315.0
04-12-2025,West Bengal,2020,4467.0,0.0,2020.0
04-12-2025,Westbengal,0,0.0,0.0,0.0
05-09-2025,Andaman & Nicobar Islands,0,0.0,0.0,0.0
05-09-2025,Andaman and Nicobar Islands,7,61.0,0.0,7.0
05-09-2025,Andhra Pradesh,846,1572.0,54.0,792.0
05-09-2025,Arunachal Pradesh,122,268.0,22.0,100.0
05-09-2025,Assam,1140,2906.0,556.0,584.0
05-09-2025,Bihar,2977,2200.0,1403.0,1574.0
05-09-2025,Chandigarh,28,76.0,1.0,27.0
05-09-2025,Chhattisgarh,326,609.0,71.0,255.0
05-09-2025,Dadra & Nagar Haveli,0,0.0,1.0,-1.0
05-09-2025,Dadra and Nagar Haveli,26,29.0,0.0,26.0
05-09-2025,Dadra and Nagar Haveli and Daman and Diu,0,1.0,0.0,0.0
05-09-2025,Daman and Diu,0,2.0,0.0,0.0
05-09-2025,Delhi,288,615.0,53.0,235.0
05-09-2025,Goa,18,90.0,1.0,17.0
05-09-2025,Gujarat,317,291.0,39.0,278.0
05-09-2025,Haryana,669,2996.0,56.0,613.0
05-09-2025,Himachal Pradesh,139,451.0,4.0,135.0
05-09-2025,Jammu & Kashmir,1,0.0,0.0,1.0
05-09-2025,Jammu and Kashmir,151,670.0,49.0,102.0
05-09-2025,Jharkhand,515,449.0,236.0,279.0
05-09-2025,Karnataka,649,1363.0,114.0,535.0
05-09-2025,Kerala,4,3.0,1.0,3.0
05-09-2025,Ladakh,1,0.0,1.0,0.0
05-09-2025,Madhya Pradesh,789,929.0,205.0,584.0
05-09-2025,Maharashtra,859,2925.0,197.0,662.0
05-09-2025,Manipur,273,335.0,69.0,204.0
05-09-2025,Meghalaya,169,218.0,241.0,-72.0
05-09-2025,Mizoram,15,81.0,6.0,9.0
05-09-2025,Nagaland,35,71.0,54.0,-19.0
05-09-2025,Odisha,903,3456.0,254.0,649.0
05-09-2025,Orissa,5,33.0,9.0,-4.0
05-09-2025,Pondicherry,0,33.0,0.0,0.0
05-09-2025,Puducherry,36,200.0,0.0,36.0
05-09-2025,Punjab,597,3295.0,102.0,495.0
05-09-2025,Rajasthan,1360,9895.0,489.0,871.0
05-09-2025,Sikkim,27,44.0,13.0,14.0
05-09-2025,Tamil Nadu,709,360.0,36.0,673.0
05-09-2025,Telangana,589,912.0,79.0,510.0
05-09-2025,Tripura,27,27.0,3.0,24.0
05-09-2025,Uttar Pradesh,8329,3760.0,1440.0,6889.0
05-09-2025,Uttarakhand,243,439.0,20.0,223.0
05-09-2025,WEST BENGAL,0,1.0,0.0,0.0
05-09-2025,West  Bengal,0,0.0,0.0,0.0
05-09-2025,West Bengal,2762,2812.0,659.0,2103.0
05-09-2025,andhra pradesh,0,0.0,0.0,0.0
05-11-2025,Andaman & Nicobar Islands,0,2.0,0.0,0.0
05-11-2025,Andaman and Nicobar Islands,5,28.0,0.0,5.0
05-11-2025,Andhra Pradesh,4389,8076.0,186.0,4203.0
05-11-2025,Arunachal Pradesh,52,251.0,21.0,31.0
05-11-2025,Assam,606,2874.0,552.0,54.0
05-11-2025,Bihar,3082,6469.0,3948.0,-866.0
05-11-2025,Chandigarh,32,45.0,1.0,31.0
05-11-2025,Chhattisgarh,894,5678.0,332.0,562.0
05-11-2025,Dadra & Nagar Haveli,1,2.0,0.0,1.0
05-11-2025,Dadra and Nagar Haveli,28,30.0,0.0,28.0
05-11-2025,Dadra and Nagar Haveli and Daman and Diu,2,1.0,0.0,2.0
05-11-2025,Daman & Diu,0,6.0,0.0,0.0
05-11-2025,Daman and Diu,6,9.0,0.0,6.0
05-11-2025,Delhi,434,1137.0,154.0,280.0
05-11-2025,Goa,42,154.0,8.0,34.0
05-11-2025,Gujarat,1148,2354.0,263.0,885.0
05-11-2025,Haryana,536,1767.0,76.0,460.0
05-11-2025,Himachal Pradesh,106,764.0,3.0,103.0
05-11-2025,Jammu & Kashmir,0,0.0,0.0,0.0
05-11-2025,Jammu and Kashmir,253,1201.0,75.0,178.0
05-11-2025,Jharkhand,424,1748.0,727.0,-303.0
05-11-2025,Karnataka,1129,4617.0,198.0,931.0
05-11-2025,Kerala,799,1509.0,265.0,534.0
05-11-2025,Ladakh,6,8.0,1.0,5.0
05-11-2025,Lakshadweep,3,5.0,0.0,3.0
05-11-2025,Madhya Pradesh,1555,5052.0,666.0,889.0
05-11-2025,Maharashtra,2322,12618.0,414.0,1908.0
05-11-2025,Manipur,749,1279.0,97.0,652.0
05-11-2025,Meghalaya,53,343.0,147.0,-94.0
05-11-2025,Mizoram,12,51.0,7.0,5.0
05-11-2025,Nagaland,37,99.0,45.0,-8.0
05-11-2025,ODISHA,0,0.0,0.0,0.0
05-11-2025,Odisha,656,1188.0,157.0,499.0
05-11-2025,Orissa,21,17.0,1.0,20.0
05-11-2025,Pondicherry,8,20.0,0.0,8.0
05-11-2025,Puducherry,33,119.0,0.0,33.0
05-11-2025,Punjab,291,1070.0,97.0,194.0
05-11-2025,Rajasthan,1316,5133.0,1229.0,87.0
05-11-2025,Sikkim,15,86.0,10.0,5.0
05-11-2025,Tamil Nadu,3811,16871.0,591.0,3220.0
05-11-2025,Telangana,2533,1944.0,177.0,2356.0
05-11-2025,Tripura,90,448.0,61.0,29.0
05-11-2025,Uttar Pradesh,4103,16463.0,3638.0,465.0
05-11-2025,Uttarakhand,216,1247.0,53.0,163.0
05-11-2025,WESTBENGAL,0,0.0,0.0,0.0
05-11-2025,West Bangal,0,0.0,0.0,0.0
05-11-2025,West Bengal,1032,1580.0,647.0,385.0
05-11-2025,andhra pradesh,0,2.0,0.0,0.0
05-12-2025,Andaman & Nicobar Islands,1,7.0,0.0,1.0
05-12-2025,Andaman and Nicobar Islands,6,89.0,0.0,6.0
05-12-2025,Andhra Pradesh,1716,3465.0,0.0,1716.0
05-12-2025,Arunachal Pradesh,20,76.0,0.0,20.0
05-12-2025,Assam,670,2123.0,0.0,670.0
05-12-2025,Bihar,2666,4153.0,0.0,2666.0
05-12-2025,Chandigarh,11,17.0,0.0,11.0
05-12-2025,Chhattisgarh,1034,4149.0,0.0,1034.0
05-12-2025,Dadra and Nagar Haveli,2,5.0,0.0,2.0
05-12-2025,Dadra and Nagar Haveli and Daman and Diu,0,0.0,0.0,0.0
05-12-2025,Daman and Diu,0,9.0,0.0,0.0
05-12-2025,Delhi,392,658.0,0.0,392.0
05-12-2025,Goa,34,103.0,0.0,34.0
05-12-2025,Gujarat,1300,6122.0,0.0,1300.0
05-12-2025,Haryana,761,2472.0,0.0,761.0
05-12-2025,Himachal Pradesh,155,852.0,0.0,155.0
05-12-2025,Jammu & Kashmir,1,0.0,0.0,1.0
05-12-2025,Jammu and Kashmir,443,1980.0,0.0,443.0
05-12-2025,Jharkhand,866,1698.0,0.0,866.0
05-12-2025,Karnataka,1423,6190.0,0.0,1423.0
05-12-2025,Kerala,387,1620.0,0.0,387.0
05-12-2025,Ladakh,10,6.0,0.0,10.0
05-12-2025,Lakshadweep,3,1.0,0.0,3.0
05-12-2025,Madhya Pradesh,1180,7474.0,0.0,1180.0
05-12-2025,Maharashtra,1127,10344.0,0.0,1127.0
05-12-2025,Manipur,137,242.0,0.0,137.0
05-12-2025,Meghalaya,41,113.0,0.0,41.0
05-12-2025,Mizoram,18,144.0,0.0,18.0
05-12-2025,Nagaland,17,207.0,0.0,17.0
05-12-2025,ODISHA,0,0.0,0.0,0.0
05-12-2025,Odisha,860,5493.0,0.0,860.0
05-12-2025,Orissa,16,55.0,0.0,16.0
05-12-2025,Pondicherry,2,20.0,0.0,2.0
05-12-2025,Puducherry,38,46.0,0.0,38.0
05-12-2025,Punjab,172,3289.0,0.0,172.0
05-12-2025,Rajasthan,1378,6066.0,0.0,1378.0
05-12-2025,Sikkim,16,28.0,0.0,16.0
05-12-2025,Tamil Nadu,3355,13789.0,0.0,3355.0
05-12-2025,Telangana,2294,4237.0,0.0,2294.0
05-12-2025,Tripura,167,657.0,0.0,167.0
05-12-2025,Uttar Pradesh,4336,15945.0,0.0,4336.0
05-12-2025,Uttarakhand,274,3563.0,0.0,274.0
05-12-2025,West  Bengal,0,0.0,0.0,0.0
05-12-2025,West Bangal,0,0.0,0.0,0.0
05-12-2025,West Bengal,1792,3846.0,0.0,1792.0
06-09-2025,Andaman & Nicobar Islands,0,1.0,0.0,0.0
06-09-2025,Andaman and Nicobar Islands,0,2.0,0.0,0.0
06-09-2025,Andhra Pradesh,2310,5644.0,206.0,2104.0
06-09-2025,Arunachal Pradesh,82,108.0,28.0,54.0
06-09-2025,Assam,1535,4044.0,747.0,788.0
06-09-2025,Bihar,5182,6888.0,3350.0,1832.0
06-09-2025,Chandigarh,35,87.0,6.0,29.0
06-09-2025,Chhattisgarh,818,1425.0,138.0,680.0
06-09-2025,Dadra and Nagar Haveli,45,53.0,0.0,45.0
06-09-2025,Dadra and Nagar Haveli and Daman and Diu,2,1.0,0.0,2.0
06-09-2025,Daman & Diu,2,0.0,0.0,2.0
06-09-2025,Daman and Diu,4,17.0,0.0,4.0
06-09-2025,Delhi,799,2932.0,201.0,598.0
06-09-2025,Goa,10,59.0,1.0,9.0
06-09-2025,Gujarat,1116,2851.0,249.0,867.0
06-09-2025,Haryana,360,829.0,36.0,324.0
06-09-2025,Himachal Pradesh,151,118.0,3.0,148.0
06-09-2025,Jammu & Kashmir,0,2.0,0.0,0.0
06-09-2025,Jammu and Kashmir,180,293.0,40.0,140.0
06-09-2025,Jharkhand,581,678.0,320.0,261.0
06-09-2025,Karnataka,1221,1922.0,215.0,1006.0
06-09-2025,Kerala,84,173.0,21.0,63.0
06-09-2025,Ladakh,0,3.0,0.0,0.0
06-09-2025,Lakshadweep,0,2.0,0.0,0.0
06-09-2025,Madhya Pradesh,1289,4672.0,612.0,677.0
06-09-2025,Maharashtra,676,4777.0,273.0,403.0
06-09-2025,Manipur,183,259.0,69.0,114.0
06-09-2025,Meghalaya,25,35.0,15.0,10.0
06-09-2025,Mizoram,10,41.0,1.0,9.0
06-09-2025,Nagaland,24,64.0,18.0,6.0
06-09-2025,Odisha,1133,4379.0,390.0,743.0
06-09-2025,Orissa,31,68.0,6.0,25.0
06-09-2025,Pondicherry,3,37.0,0.0,3.0
06-09-2025,Puducherry,48,270.0,0.0,48.0
06-09-2025,Punjab,369,2179.0,70.0,299.0
06-09-2025,Rajasthan,1098,13242.0,581.0,517.0
06-09-2025,Sikkim,3,7.0,1.0,2.0
06-09-2025,Tamil Nadu,3915,5244.0,275.0,3640.0
06-09-2025,Telangana,1327,2867.0,228.0,1099.0
06-09-2025,Tripura,132,233.0,34.0,98.0
06-09-2025,Uttar Pradesh,13341,20385.0,4484.0,8857.0
06-09-2025,Uttarakhand,350,1924.0,62.0,288.0
06-09-2025,West  Bengal,0,0.0,0.0,0.0
06-09-2025,West Bangal,0,0.0,0.0,0.0
06-09-2025,West Bengal,2993,5257.0,805.0,2188.0
06-09-2025,andhra pradesh,0,0.0,0.0,0.0
06-11-2025,Andaman & Nicobar Islands,0,2.0,0.0,0.0
06-11-2025,Andaman and Nicobar Islands,8,78.0,0.0,8.0
06-11-2025,Andhra Pradesh,2570,6482.0,107.0,2463.0
06-11-2025,Arunachal Pradesh,54,225.0,39.0,15.0
06-11-2025,Assam,676,2647.0,282.0,394.0
06-11-2025,Bihar,3356,14960.0,2686.0,670.0
06-11-2025,Chandigarh,52,158.0,2.0,50.0
06-11-2025,Chhattisgarh,1149,12754.0,121.0,1028.0
06-11-2025,Dadra & Nagar Haveli,0,1.0,0.0,0.0
06-11-2025,Dadra and Nagar Haveli,52,40.0,1.0,51.0
06-11-2025,Dadra and Nagar Haveli and Daman and Diu,9,3.0,0.0,9.0
06-11-2025,Daman & Diu,0,0.0,0.0,0.0
06-11-2025,Daman and Diu,7,17.0,0.0,7.0
06-11-2025,Delhi,669,2350.0,119.0,550.0
06-11-2025,Goa,48,249.0,4.0,44.0
06-11-2025,Gujarat,2438,3956.0,168.0,2270.0
06-11-2025,Haryana,1454,5354.0,52.0,1402.0
06-11-2025,Himachal Pradesh,335,2831.0,7.0,328.0
06-11-2025,Jammu & Kashmir,2,0.0,0.0,2.0
06-11-2025,Jammu and Kashmir,785,2264.0,57.0,728.0
06-11-2025,Jharkhand,1846,6064.0,429.0,1417.0
06-11-2025,Karnataka,3348,5774.0,230.0,3118.0
06-11-2025,Kerala,1112,1819.0,172.0,940.0
06-11-2025,Ladakh,7,12.0,2.0,5.0
06-11-2025,Lakshadweep,3,6.0,0.0,3.0
06-11-2025,Madhya Pradesh,3790,12876.0,560.0,3230.0
06-11-2025,Maharashtra,4766,11030.0,400.0,4366.0
06-11-2025,Manipur,1261,790.0,52.0,1209.0
06-11-2025,Meghalaya,125,153.0,111.0,14.0
06-11-2025,Mizoram,53,45.0,11.0,42.0
06-11-2025,Nagaland,73,103.0,30.0,43.0
06-11-2025,ODISHA,0,0.0,0.0,0.0
06-11-2025,Odisha,1962,2949.0,114.0,1848.0
06-11-2025,Orissa,31,47.0,2.0,29.0
06-11-2025,Pondicherry,8,15.0,0.0,8.0
06-11-2025,Puducherry,79,49.0,1.0,78.0
06-11-2025,Punjab,533,1791.0,52.0,481.0
06-11-2025,Rajasthan,2835,8135.0,671.0,2164.0
06-11-2025,Sikkim,18,101.0,4.0,14.0
